Company,Car_type,Horsepower(hp),Acceleration 0 to 100 km/h (seconds),Average_energy_consumption_1 (kWh/100km),Average_energy_consumption_2_3 (L/100km),Energy_type,GHG_per_10000km,Energy_price,Score_perf,Score_balanced,Score_env,Score_daily,Score_perf_norm,Score_balanced_norm,Score_env_norm,Score_daily_norm
Tesla,Model X Standard Range,328,4.6,20.8,,1,848.64,0.3,17.454537046740402,1.0459067816795447,0.023594165873262487,2.045230438762655,20.075732357721435,41.15999765288195,19.35234021523702,79.53775519764997
Tesla,Cybertruck Dual Motor AWD,600,4.5,25.0,,1,1019.9999999999999,0.3,28.273452680367058,1.2713322581419104,0.023510155499319587,2.1376512481137264,33.49874153488776,51.51935504011656,19.251521687012445,83.6570199579753
Tesla,Cybertruck Single Motor,315,6.5,23.0,,1,938.3999999999999,0.3,12.687230563953868,0.8695731124191246,0.020356153381724227,1.948067118909699,14.16094377485148,33.056638937896246,15.466490903441843,75.20711318881257
Tesla,Cybertruck Tri Motor AWD,845,2.9,26.0,,1,1060.8,0.3,52.63704401874501,1.717738519774282,0.026744603211511703,2.3024251271564027,63.726605509287864,72.03381541399156,23.13309300562349,91.00111527729138
Tesla,Model Y Long Range AWD,351,5.0,16.9,,1,689.5199999999999,0.3,17.599603245559802,1.1062019205090088,0.027200224563630103,2.084884596315614,20.255715729807008,43.93084193210708,23.679871599651516,81.30517072836452
Tesla,Model Y Long Range RWD,347,5.9,15.5,,1,632.4,0.3,15.40886530786154,1.0576867174438482,0.027892604206626218,2.066101040476054,17.537671108857058,41.701340922933596,24.510777275978693,80.46797356263112
Tesla,Model Y Performance AWD,462,3.7,17.3,,1,705.84,0.3,27.833604322706744,1.3830180376373749,0.03002489784597519,2.2033140038326544,32.95302246826659,56.65184016567668,27.069683948717678,86.58365820749952
Volkswagen,ID.7 GTX 4MOTION,340,5.4,16.2,,1,660.9599999999999,0.3,16.200875424047016,1.0726181295092978,0.02741462323311182,2.071066262884085,18.520316636189126,42.38750930243298,23.937165518199542,80.68927724776643
Volkswagen,ID.7 Pro,286,6.5,14.1,,1,575.28,0.3,12.332811344823662,0.9689043627901752,0.028123082236200428,2.0260974795801383,13.721216486826208,37.62137553494358,24.78736759023637,78.68498486297456
Volkswagen,ID.5 GTX 4MOTION,340,5.4,16.6,,1,677.28,0.3,16.161407288526032,1.0647979617439274,0.026950518822863662,2.0660207871429943,18.471348591401238,42.02813593443157,23.38020664053099,80.46439661141103
Volkswagen,ID.5 Pro,286,6.7,15.8,,1,644.64,0.3,11.901155614046363,0.9250920329240797,0.025812141997767598,1.9971026790437612,13.185661997650675,35.60799359527596,22.014072070660433,77.39266486577064
Volkswagen,ID.5 Pro Performance,204,8.4,16.9,,1,689.5199999999999,0.3,7.528594270311628,0.7235022995793939,0.021997597100231272,1.8749228312829622,7.7606329991576555,26.34400034088632,17.436342150334646,71.94701745327976
Volkswagen,ID.5 Pure,170,8.9,16.1,,1,656.88,0.3,6.2429003454262135,0.6668703027681828,0.02168999391070705,1.8393326657013052,6.165474857881086,23.74149460938348,17.067196062899125,70.3607370914863
Volkswagen,ID.4 Pro 4MOTION,286,6.7,16.0,,1,652.8,0.3,11.88619482099898,0.921607652088083,0.025585859964355705,1.9945921463825225,13.167100168612233,35.44786996187045,21.742517255444913,77.28076854292193
Volkswagen,ID.4 Pro ,286,6.7,15.8,,1,644.64,0.3,11.901155614046363,0.9250920329240797,0.025812141997767598,1.9971026790437612,13.185661997650675,35.60799359527596,22.014072070660433,77.39266486577064
Volkswagen,ID.4 Pro Performance,204,8.5,18.0,,1,734.4,0.3,7.410774544587505,0.7065913552980324,0.020997967303560357,1.8609334981760677,7.614454277259629,25.566863176465233,16.23671405513904,71.3235023889528
Volkswagen,ID.4 Pure 52kWh ,170,9.0,16.8,,1,685.44,0.3,6.161068814992779,0.6554738268113192,0.021006347498482302,1.8294759004719088,6.063946625183208,23.217773115056783,16.246770895486396,69.92141367563067
Volkswagen,ID.4 Pure Performance 52kWh,170,9.0,16.2,,1,660.9599999999999,0.3,6.183515963585409,0.6626643927448705,0.02154797845169475,1.8361413863831508,6.091796762088202,23.548213327454736,16.896767234996407,70.21849937978553
Volkswagen,ID.3 Pro,204,7.3,15.3,,1,624.24,0.3,8.507433459790885,0.7884625465168017,0.024255108419839362,1.920430379766579,8.975077021857343,29.329228206646054,20.145519100884794,73.97532300603986
Volkswagen,ID.3 Pro Performance ,204,7.3,15.5,,1,632.4,0.3,8.496391861135518,0.7853965480264298,0.024035603609880284,1.9179378981504516,8.961377730255426,29.188331203304084,19.882097444253077,73.86423123180457
Volkswagen,ID.3 Pro S,204,7.9,15.8,,1,644.64,0.3,7.96083477656381,0.7566058223594507,0.023343523775548814,1.8992038361605452,8.296913018213608,27.865262394478222,19.051551560019423,73.0292400440556
Volkswagen,ID.3 Pure Performance ,150,8.9,14.9,,1,607.9200000000001,0.3,5.691991374664868,0.6492174658406106,0.022332411568822274,1.8305790100797352,5.481963088242307,22.930264000043618,17.8381437418212,69.97058009784882
Volkswagen,ID.3 GTX,286,5.9,14.5,,1,591.5999999999999,0.3,13.289121593924248,0.9987591764689782,0.028117128331695343,2.040100591844022,14.907708893699002,38.99334417611734,24.78022247397013,79.30911407465871
Volkswagen,ID.3 GTX Performance,326,5.7,14.7,,1,599.76,0.3,15.148314749845836,1.0626921487517829,0.028785393780222126,2.071283382264025,17.21440649992617,41.93136395586619,25.582189371886784,80.698954421304
Volkswagen,ID.3 Pure,204,8.2,15.2,,1,620.1599999999999,0.3,7.756942130333907,0.7541175089892254,0.02380666231832458,1.89947793334486,8.043943778579813,27.750912730464524,19.60735132682516,73.04145676105018
Volkswagen,Arteon 1.4 eHybrid,218,7.8,,1.1,2,254.10000000000002,2.6,7.500525837411912,0.5401959856023325,0.03666669599801387,0.37338515231652925,7.725808544918403,17.920215914985192,35.04032237140055,5.0223574043528805
Volkswagen,Arteon 2.0 TSI ,190,7.8,,1.1,2,254.10000000000002,2.6,6.7193830160796715,0.511293410242452,0.03567230719499295,0.36828731019279876,6.756646050774298,16.592007088444376,33.84698384785459,4.795142759064323
Volkswagen,Arteon 2.0 TDI ,200,7.9,,5.3,3,1224.3,2.6,5.921560949542816,0.3239685130028807,0.011958088174787948,0.3159168766980476,5.766789647089583,7.983549923418979,5.388204920894162,2.460953276277784
Volkswagen,Arteon Shooting Brake 1.4 TSI eHybrid,218,7.8,,1.2,2,277.2,2.6,7.435545839210001,0.5262774772402177,0.03450005482536544,0.3701503702423007,7.645187977965695,17.280595208918136,32.440196173109285,4.878180742200036
Volkswagen,Arteon Shooting Brake 2.0 TSI ,190,7.7,,6.4,3,1478.4,2.6,5.692902821776266,0.3030229764577582,0.01042559554339928,0.30922059664893997,5.483093919034884,7.021004331219547,3.5491028628956713,2.1624950543120094
Volkswagen,Arteon Shooting Brake 2.0 TDI ,200,7.9,,5.2,3,1201.2,2.6,5.932851203827097,0.32582511731474423,0.01211860191716198,0.3165192148148058,5.780797445283277,8.068869594891364,5.580833027477372,2.4877999377124174
Hyundai,Inster Cross 49 kWh,115,10.6,15.1,,1,616.0799999999999,0.3,3.996112844315096,0.5421622568979649,0.020259106723503208,1.7493571431264394,3.3778896443667144,18.010575298455844,15.350027890700032,66.35046059599912
Hyundai,Ioniq 5 Long Range 84 kWh 2WD,229,7.5,16.0,,1,652.8,0.3,9.091367950556917,0.8060078423239395,0.023927460959307277,1.9288675352445173,9.699563494795015,30.135516797373437,19.752318437716507,74.35137335099665
Hyundai,Ioniq 5 N,609,3.5,21.2,,1,864.9599999999999,0.3,35.56539780777246,1.485882663774482,0.02782918625040139,2.2318156501147817,42.5458447455212,61.37895194284295,24.43467113920631,87.85399794987556
Hyundai,Ioniq 5 Standard Range 63 kWh 2WD,170,8.5,15.6,,1,636.48,0.3,6.497307106225037,0.6857095427554866,0.022379199129822898,1.8536490786274185,6.481116868649871,24.607246000907946,17.894292200849684,70.9988303485664
Hyundai,Bayon 2024 1.0 T-GDI,100,12.4,,5.4,3,1247.4,2.6,2.3668173439013636,0.2038626191809275,0.009388891285529733,0.2812409648117123,1.3564256460345472,2.4641210729598964,2.304982731331965,0.9154218870974992
Hyundai,Kona 2 1.0 T-GDI,100,13.3,,5.7,3,1316.7000000000003,2.6,2.2257309701362846,0.1950389222970546,0.00891438839459226,0.2777713656239882,1.1813800357392257,2.0586308376451323,1.7355449243399799,0.7607792501546139
Hyundai,Kona 2 1.6 T-GDI ,170,8.5,,6.3,3,1455.3,2.6,4.819826540411839,0.27992019696865655,0.010107456799767132,0.3032697325431458,4.399869746300257,5.959323313075917,3.167313348114932,1.8972605797753648
Hyundai,Tucson 2024 1.6 T-GDI ,160,9.9,,5.8,3,1339.8,2.6,4.098137241645166,0.26350564220344613,0.010262936490520878,0.299340722865394,3.5044711307219525,5.2049975738840635,3.3539002284597177,1.722141672873553
Hyundai,Ioniq 5 Long Range,325,5.3,16.8,,1,685.44,0.3,15.80436034350783,1.0498222831071364,0.026584638641569368,2.0581015554296362,18.028361088590664,41.33993329846734,22.94112394569972,80.11143051692714
Hyundai,Ioniq 5 N,609,3.5,21.2,,1,864.9599999999999,0.3,35.56539780777246,1.485882663774482,0.02782918625040139,2.2318156501147817,42.5458447455212,61.37895194284295,24.43467113920631,87.85399794987556
Hyundai,Ioniq 5 Standard Range  ,170,8.5,15.6,,1,636.48,0.3,6.497307106225037,0.6857095427554866,0.022379199129822898,1.8536490786274185,6.481116868649871,24.607246000907946,17.894292200849684,70.9988303485664
Hyundai,Inster Cross   ,115,10.6,15.1,,1,616.0799999999999,0.3,3.996112844315096,0.5421622568979649,0.020259106723503208,1.7493571431264394,3.3778896443667144,18.010575298455844,15.350027890700032,66.35046059599912
Hyundai,Bayon   ,100,11.3,,5.4,3,1247.4,2.6,2.5494079539803245,0.21158013811853596,0.009564955606802358,0.2838656896636482,1.5829654877111485,2.818777246131097,2.5162726579263786,1.032407841495057
Hyundai,i20 1.0 T_GDI,100,10.4,,5.1,3,1178.1,2.6,2.7400455225865814,0.22250512217100346,0.010122050230339184,0.28787223001622825,1.8194891763663186,3.320831477203085,3.1848265208693087,1.2109823486984292
Hyundai,i20 1.0 T_GDI Auto,100,11.4,,5.2,3,1201.2,2.6,2.541073644375994,0.2132364570301261,0.00980372156696784,0.28468809356089153,1.5726251247678824,2.894892864568138,2.802809088657807,1.0690629997484327
Hyundai,i20 N,204,6.2,,6.7,3,1547.7,2.6,7.133863073481249,0.33534925973910423,0.010694724783336844,0.3167936670752319,7.2708907128697735,8.506548586322221,3.8720774266221145,2.500032480715478
Hyundai,i20 MPI,84,13.1,,5.3,3,1224.3,2.6,1.973877845330162,0.18704445457536514,0.00908620997183152,0.27538059611561977,0.8689063165558396,1.6912475695719755,1.941743251064022,0.6542208608153389
Hyundai,i20 1.0 T_GDI 48V-Hybrid,99,11.4,,5.4,2,1247.4,2.6,2.5112292765683497,0.20998990206151186,0.009528942713689547,0.28333079615366835,1.5355972712810126,2.7456984446428825,2.4730545800826795,1.0085672367475151
Hyundai,i10 1.0 T_GDI,100,10.5,,5.2,3,1201.2,2.6,2.713874082910595,0.22036756807826693,0.00996630282259374,0.2870389676226842,1.7870183182094683,3.222600846270381,2.9979183607608824,1.1738432191243546
Hyundai,i10 1.0i,62,15.9,,4.9,3,1131.9,2.6,1.3363416715398466,0.1569507530199683,0.008690323355867117,0.26408271249403736,0.07791633185122077,0.30830091061623843,1.4666506631835539,0.15066571781872798
Hyundai,i10 1.0i Auto,66,17.8,,5.3,3,1224.3,2.6,1.2735412808335675,0.1502419508161668,0.0081434035541501,0.260702340414927,0.0,0.0,0.8103073227353524,0.0
Hyundai,i10 1.2i,78,13.2,,5.2,3,1201.2,2.6,1.8524976684005947,0.18206718066135832,0.009058912671074571,0.27366033635771947,0.7183101492479433,1.4625185008858783,1.9089845147597464,0.5775475937331743
Hyundai,i10 1.2i Auto,78,16.6,,5.4,3,1247.4,2.6,1.5363540264684474,0.1642482986108016,0.00842744545532603,0.2664522544272411,0.32607130104320114,0.6436573397627952,1.1511781591171903,0.2562779782186753
Hyundai,i30 1.0 T_GDI,99,13.1,,5.6,3,1293.6,2.6,2.2387921923729865,0.19647783008828737,0.00903473544675558,0.27840543599859136,1.1975850706877686,2.124755395927457,1.879970095968411,0.7890402421109546
Toyota,Toyota Hilux Double-Cab 2.4 D-4D 4WD Specs,150,11.0,,8.6,3,1986.6,2.6,3.4391449558983416,0.2187531400958724,0.007529481632163711,0.2829307402839036,2.6868605864851602,3.148410312405105,0.07355658928976788,0.9907364467116537
Toyota,Toyota Hilux Double-Cab 2.8 D-4D 4WD Specs,204,11.0,,9.5,3,2194.5,2.6,4.354708534466799,0.2401056131057759,0.007468188170723441,0.2888760328909902,3.8227986724801974,4.129656542787587,0.0,1.2557225953739701
Toyota,Toyota RAV4 2.5 Plug-in Hybrid AWD Specs,306,6.0,16.6,1.0,2,231.0,2.6,12.251735379922605,0.7070538185422364,0.04420672220735597,0.4003290825239179,13.620625682926049,25.588115530459792,44.088899464001734,6.223268573463682
Toyota,Toyota RAV4 2.0 VVT-iE 2WD Specs,175,9.8,,7.1,3,1640.1,2.6,4.349759153855164,0.25809030224953494,0.009087738668790053,0.29628897125212766,3.8166579848529842,4.9561373171095715,1.9435777980399163,1.5861228155830736
Toyota,Toyota RAV4 2.5 Hybrid 2WD Specs,197,8.0,,4.7,3,1085.7,2.6,5.861822624022893,0.3321586295067998,0.012935434659347088,0.31885113095687906,5.692672414010312,8.35992417019295,6.561091429001906,2.5917351883937587
Toyota,RAV4 150 AWD Advance Specs,151,9.6,,7.2,3,1663.2,2.6,3.924395680056939,0.24429070250578003,0.008773697862184706,0.29214431894708426,3.2889102875996183,4.321981019472937,1.5667061042425707,1.401392555116375
Toyota,RAV4 120D 4x2 Active Specs,124,10.5,,4.9,3,1131.9,2.6,3.2427074406383567,0.24448855406010173,0.010846347151329786,0.29502835260310695,2.44314091444344,4.331073225877479,4.054035240514991,1.5299360973149567
Toyota,RAV4 150D Autodrive AWD Advance Specs,150,10.0,,7.2,3,1663.2,2.6,3.7781676473515766,0.23969620402371875,0.008690800558298961,0.2907608969377134,3.107485430300394,4.110842276249627,1.4672233406349888,1.3397323990122154
Toyota,Prius 2.0 Plug-In Hybrid Specs,223,6.7,13.6,0.5,2,115.5,2.6,9.33315578743773,0.7338806289355119,0.0659388378095096,0.4111365897611147,9.999549229344126,26.820933226067122,70.16901085244294,6.704967273374817
Toyota,Prius 1.8 Hybrid Specs,140,10.4,,3.9,2,900.9000000000001,2.6,3.6839248615634803,0.27589440804324983,0.013063152403085,0.3058180625326544,2.9905585753960557,5.774319439963012,6.714361963907169,2.0108415578815833
Toyota,Prius 2.0 Hybrid Specs,197,7.2,,4.5,2,1039.5,2.6,6.405118952148345,0.3510056760335523,0.013619220947284315,0.323632587292688,6.366739191616202,9.22603430880039,7.3816844573918505,2.804848281921368
Toyota,Prius 2.0 Hybrid E-four Specs,199,7.0,,3.7,2,854.7,2.6,6.734809625476617,0.37797745715683284,0.015739251667416222,0.33129543743542195,6.77578581732023,10.465514089041548,9.92587473965218,3.1463872575941876
Toyota,Toyota bZ4X 4x4 X-Mode Specs,218,6.9,18.1,,1,738.48,0.3,9.228687134170917,0.7874173201086538,0.02209898049197075,1.911744558534358,9.869935159042278,29.281195153406014,17.558009557130582,73.58818944199085
Toyota,Toyota Aygo X 1.0 VVT-i Specs,72,15.6,,4.7,3,1085.7,2.6,1.535670352418908,0.1700114625610345,0.009254380638546146,0.2696939025205485,0.32522306787899785,0.9085017396887134,2.143560220956785,0.40076066398929316
Toyota,Toyota Land Cruiser J25 2.8 D-4D Auto Specs,204,12.7,,7.4,3,1709.4,2.6,3.9799668285554257,0.24433487732639603,0.008643255769795468,0.29195747319684795,3.357857311639847,4.324011059561837,1.4101661538055525,1.3930646999507565
Toyota,Toyota Yaris 1.0 VVT-i Specs,72,14.6,,5.6,3,1293.6,2.6,1.5911326114891002,0.1656379511184846,0.008295423994110653,0.2667714104762065,0.394034993001295,0.7075183868683487,0.9927428517962309,0.2705030025912056
Toyota,Toyota Yaris 1.5 Hybrid Specs,116,9.7,,3.8,2,877.8000000000001,2.6,3.3597898327750526,0.26519407980088977,0.0129916111305956,0.3030054147447691,2.5884048278850718,5.282589196501228,6.628507259765552,1.8854797373436125
Toyota,Toyota Yaris 1.5 VVT-i Specs,121,9.0,,5.2,3,1201.2,2.6,3.5758181263453146,0.2529534126239364,0.010677768746677831,0.297107814934059,2.85643074335745,4.7200731582333795,3.8517289555910783,1.622619292370915
Toyota,Toyota Yaris GR Specs,261,5.5,,8.2,3,1894.2,2.6,9.370922286092446,0.36541920889816293,0.009989877118574785,0.3220375546171051,10.046406056331115,9.888403711320343,3.0262092219151837,2.7337564797803817
Toyota,Toyota Yaris 1.0 VVT-i 3-doors Specs,69,14.6,,5.6,3,1293.6,2.6,1.5378700972302435,0.16284202243869667,0.008225113647423954,0.2656384542585349,0.32795228731187764,0.5790323573490649,0.9083653476950052,0.22000629459638324
Toyota,Toyota Yaris 1.5 Hybrid Dynamic Specs,100,9.7,,3.8,2,877.8000000000001,2.6,2.9836351859692822,0.2499082704894542,0.012611635629631244,0.29854141749443885,2.1217104338171264,4.580134602214429,6.172509161308579,1.6865160332537235
Toyota,Toyota Yaris 1.5 VVT-i 3-doors Specs,111,9.0,,5.2,3,1201.2,2.6,3.33737884207432,0.244374331266765,0.010495135079134429,0.29455597464775307,2.5605995520115514,4.325824153072965,3.6325553380745466,1.5088818577047818
Toyota,Toyota Yaris GRMN 1.8 Dual VVT-iE 212HP Specs,212,6.3,,7.5,3,1732.5,2.6,7.181771613205871,0.3271177777531939,0.009927284247651323,0.31394496943771333,7.330330751979559,8.128273401738703,2.951093247212544,2.3730638913529116
Toyota,Toyota Auris 1.33 Dual VVT-i Specs,99,12.6,,5.6,3,1293.6,2.6,2.3095873070416815,0.1995601645319124,0.009105327902004206,0.2794909731780003,1.2854204421868147,2.266403112900677,1.9646861507590103,0.8374234480205277
Toyota,Toyota Auris 130 Active Specs,132,10.0,,5.9,3,1362.9,2.6,3.4794885445480026,0.24176775103600504,0.009738513202557812,0.29284129289076055,2.7369148043959712,4.206039572409337,2.724554332498536,1.4324572063048842
Toyota,Toyota Auris Hybrid Active Specs,136,10.9,,3.8,2,877.8000000000001,2.6,3.475786050336073,0.2697331267911995,0.013102321257012564,0.3042937308704843,2.73232112648331,5.491179683734468,6.761367423112772,1.9429009529127002
Toyota,Toyota Auris 120D Active Specs,124,10.0,,4.5,3,1039.5,2.6,3.4006157659492566,0.2557580556117604,0.011625452249423716,0.2990067832210795,2.6390574897803587,4.8489596510576325,4.989017738932149,1.7072577325731066
Toyota,Toyota Auris 90D Active Specs,90,12.5,,4.1,3,947.1,2.6,2.2219233793711926,0.21160320589737125,0.011129920926460235,0.28583472442100916,1.1766559647219907,2.8198373187051233,4.394344291765849,1.1201691968089038
Mercedes-Benz Group AG,Mercedes Benz Class A 250e 8G-DCT Specs,218,6.6,,1.5,2,346.5,2.6,8.311174250823957,0.5262135744414658,0.030513562111946963,0.36808002820437025,8.731578574112874,17.27765857575358,27.656116430552615,4.7859040454415025
Mercedes-Benz Group AG,Mercedes Benz Class A 180 7G-DCT Specs,150,9.2,,5.0,3,1155.0,2.6,4.188776729191401,0.2764743037379092,0.011406593443203283,0.3040839278229971,3.6169273799753667,5.800968365552832,4.7263713335354955,1.9335498737976065
Mercedes-Benz Group AG,Mercedes Benz Class A 200 4MATIC 8G-DCT Specs,204,6.9,,6.6,3,1524.6,2.6,6.5586119352785595,0.3227554999577364,0.010579124782527358,0.31389459512201673,6.557177659847131,7.927806287663039,3.733349060143311,2.370818670336871
Mercedes-Benz Group AG,Mercedes Benz Class A 200 7G-DCT Specs,177,8.0,,5.0,3,1155.0,2.6,5.347503657383437,0.31238251139384055,0.01212472597525345,0.3135100383307117,5.054557796706664,7.451118836921266,5.588182340360606,2.3536786858475653
Mercedes-Benz Group AG,Mercedes Benz Class A 250 4MATIC 7G-DCT Specs,238,6.2,,6.6,3,1524.6,2.6,8.08230597561792,0.35829052880324563,0.011146296152800076,0.3221990509367911,8.447622116507793,9.560807443314484,4.4139957483829715,2.7409544918219955
Mercedes-Benz Group AG,Mercedes Benz Class A 35 AMG 4MATIC 8G-DCT Specs,320,4.7,,7.3,3,1686.3,2.6,12.654671547467684,0.4371680271591447,0.0116481968454938,0.337779314243312,14.120547861629348,13.185598252689505,5.016312900151249,3.4353785078609502
Mercedes-Benz Group AG,Mercedes Benz Class A 45 S AMG 4MATIC+ 8G-DCT Specs,421,3.9,,8.3,3,1917.3000000000002,2.6,18.0637389769945,0.5058106501658337,0.011675167295854882,0.34919986189735824,20.83156809740795,16.340048560981167,5.048679392327636,3.944400878745259
Mercedes-Benz Group AG,Mercedes Benz Class A 180 d 8G-DCT Specs,116,10.6,,4.2,3,970.2,2.6,3.098405374763243,0.2483764777993656,0.011899540755634186,0.29733799391108645,2.264105600728141,4.5097415474062235,5.317943781068245,1.632878541941378
Mercedes-Benz Group AG,Mercedes Benz Class A 200 d 8G-DCT Specs,150,8.1,,4.2,3,970.2,2.6,4.7195602026448835,0.3065434992129887,0.013219682478868351,0.31339770990021565,4.275469481284461,7.182788855239009,6.902209382299625,2.3486721234881345
Mercedes-Benz Group AG,Mercedes Benz Class A 220 d 8G-DCT Specs,190,7.0,,4.4,3,1016.4000000000001,2.6,6.3785306732634295,0.3522498550503465,0.013813016097270705,0.3241010306327038,6.333751161802198,9.28321016705269,7.614252661551589,2.8257271527761567
Mercedes-Benz Group AG,Mercedes Benz Class B 250e 8G-DCT Specs,218,7.6,,0.9,2,207.9,2.6,7.813246702445784,0.5797073534644737,0.042416331339278024,0.38194441403588686,8.113800759978679,19.735948488631323,41.94030085891731,5.403850116032349
Mercedes-Benz Group AG,Mercedes Benz Class B 180 7G-DCT Specs,150,9.0,,5.5,3,1270.5,2.6,4.222641367145981,0.2710535468868794,0.010717417437084181,0.30186219773863643,3.658943175406184,5.551859176962546,3.8993102532950608,1.8345256983146045
Mercedes-Benz Group AG,Mercedes Benz Class B 200 4MATIC 8G-DCT Specs,204,8.2,,6.6,3,1524.6,2.6,5.71268300275861,0.30122273468443755,0.010220138644752337,0.3085228692173707,5.507635154020282,6.938274782608074,3.302539716429391,2.1313968196032236
Mercedes-Benz Group AG,Mercedes Benz Class B 200 7G-DCT Specs,177,8.2,,5.5,3,1270.5,2.6,5.193172270256472,0.3005933443833961,0.011286317915985845,0.30977031407272554,4.86307912214419,6.909351347835446,4.582031997018097,2.186996372011306
